x,y
59.044147448803024,-5.0453624082592
59.510691986692144,-5.270729110622284
59.97495956808606,-5.500749912366009
60.43690376661352,-5.735401811601885
60.89647838823962,-5.97466134333553
61.353637475885186,-6.2185045818131535
61.808335314022415,-6.466907142914109
62.2605264332464,-6.719844186589288
62.710165614822046,-6.9772904193451035
63.1572078952059,-7.239220096772818
63.60160857054245,-7.505607026122962
64.0433232011345,-7.77642456892459
64.48230761588708,-8.0516456436491
64.91851791672454,-8.331242728418374
65.3519104829803,-8.615187863756928
65.78244197575889,-8.903452655387849
66.2100693422698,-9.196008277072194
66.63474982013277,-9.49282547349159
67.05644094165388,-9.793874563173745
67.47510053807238,-10.09912544146056
67.89068674377754,-10.408547583518581
68.30315800049509,-10.722110047391457
68.71247306144308,-11.039781477094099
69.11859099545651,-11.361530105748262
69.52147119108044,-11.687323758759204
69.921073360631,-12.017129857033119
70.31735754422425,-12.350915420235015
70.71028411377208,-12.688647070086729
71.09981377694496,-13.030291033704714
71.48590758110117,-13.375813146977313
71.86852691718205,-13.725178857981131
72.24763352357284,-14.078353230436207
72.62318948992883,-14.435300947199604
72.99515726096634,-14.795986313797103
73.36349964021822,-15.160373261992614
73.72817979375353,-15.528425353394972
74.08916125386078,-15.900105783101745
74.4464079226948,-16.275377383379695
74.79988407588641,-16.654202627381522
75.14955436611484,-17.03654363289851
75.49538382664248,-17.422362166148723
75.83733787481145,-17.811619645600352
76.17538231550189,-18.20427714582983
76.50948334455146,-18.600295401414353
76.83960755213563,-18.99963481085837
77.16572192610877,-19.402255440553724
77.48779385530526,-19.80811702877296
77.80579113280054,-20.21717898969547
78.11968195913187,-20.629400417466048
78.42943494547819,-21.044740090285433
78.73501911679901,-21.463156474532457
79.03640391493182,-21.884607728917377
79.33355920164799,-22.30905170866596
79.62645526166645,-22.736445969733936
79.9150628056253,-23.166747773051355
80.19935297301063,-23.599914088796474
80.47929733504263,-24.035901600698686
80.75486789751837,-24.474666710370123
81.02603710361123,-24.916165541665457
81.2927778366266,-25.36035394506947
81.55506342271345,-25.807187502111976
81.81286763353174,-26.25662152980963
82.06616468887523,-26.708611085134198
82.31492925924947,-27.163110969506796
82.5591364684047,-27.620075733317737
82.79876189582355,-28.079459680471444
83.03378157916293,-28.54121687295602
83.26417201665038,-29.005301135437012
83.48991016943413,-29.471666059874906
83.710973463887,-29.9402650101659
83.9273397938638,-30.411051126805454
84.1389875229118,-30.883977331574233
84.3458954864345,-31.35899633224586
84.54804299380795,-31.836060627316115
84.74540983044989,-32.31512251075304
84.9379762598411,-32.79613407676752
85.12572302549913,-33.27904722460379
85.30863135290386,-33.76381366334948
85.66165075412319,-34.699429664902866
86.01467015534251,-35.63504566645625
86.36768955656184,-36.570661668009635
86.72070895778117,-37.50627766956302
87.0737283590005,-38.441893671116404
87.42674776021983,-39.37750967266979
87.77976716143915,-40.31312567422317
88.13278656265848,-41.24874167577656
88.48580596387781,-42.18435767732994
88.83882536509714,-43.119973678883326
89.19184476631646,-44.05558968043671
89.54486416753579,-44.991205681990095
89.89788356875512,-45.92682168354348
90.25090296997445,-46.862437685096864
90.60392237119378,-47.79805368665025
90.9569417724131,-48.73366968820363
91.30996117363243,-49.66928568975702
91.66298057485176,-50.6049016913104
92.01599997607109,-51.54051769286379
92.36901937729041,-52.47613369441717
92.72203877850974,-53.411749695970556
93.07505817972907,-54.34736569752394
93.4280775809484,-55.282981699077325
93.78109698216772,-56.21859770063071
94.13411638338705,-57.154213702184094
94.48713578460638,-58.08982970373748
94.84015518582571,-59.02544570529086
95.19317458704504,-59.96106170684425
95.54619398826436,-60.89667770839763
95.89921338948369,-61.83229370995102
96.25223279070302,-62.7679097115044
96.60525219192235,-63.703525713057786
96.95827159314167,-64.63914171461117
97.311290994361,-65.57475771616456
97.66431039558033,-66.51037371771794
98.01732979679966,-67.44598971927132
98.37034919801899,-68.38160572082471
98.72336859923831,-69.3172217223781
99.07638800045764,-70.25283772393148
99.42940740167697,-71.18845372548486
99.7824268028963,-72.12406972703825
99.91969302106483,-72.4771392527636
100.06048301239228,-72.82881848585569
100.20478269799683,-73.17907225868426
100.35257764803019,-73.52786554616391
100.50385308312049,-73.87516346925655
100.6585938758503,-74.22093129845929
100.8167845522693,-74.56513445727734
100.97840929344166,-74.90773852568167
101.14345193702795,-75.24870924355092
101.31189597890135,-75.58801251409746
101.48372457479805,-75.92561440727697
101.65892054200164,-76.26148116318149
101.8374663610614,-76.5955791954153
102.01934417754421,-76.92787509445358
102.20453580382,-77.25833563098337
102.39302272088044,-77.58692775922638
102.58478608019092,-77.91361862024362
102.77980670557531,-78.23837554522123
102.97806509513357,-78.56116605873733
103.17954142319198,-78.88195788200956
103.38421554228562,-79.20071893612293
103.59206698517313,-79.51741734523765
103.80307496688346,-79.83202143977674
104.01721838679426,-80.1444997595929
104.23447583074199,-80.45482105711456
104.4548255731633,-80.76295430047055
104.67824557926758,-81.06886867659333
104.9047135072404,-81.3725335943002
105.13420671047768,-81.67391868735244
105.36670223985035,-81.97299381749193
105.60217684599922,-82.26972907745484
105.84060698165989,-82.56409479396248
106.08196880401749,-82.8560615306885
106.32623817709093,-83.14560009120254
106.57339067414644,-83.4326815218898
106.82340158014028,-83.71727711484648
107.07624589419021,-83.99935841075043
107.3318983320755,-84.27889720170712
107.59033332876542,-84.55586553407042
107.85152504097567,-84.83023571123788
108.11544734975267,-85.10198029642044
108.3820738630855,-85.37107211538603
108.65137791854498,-85.63748425917699
108.92333258595002,-85.90119008680095
109.1979106700605,-86.16216322789491
109.4750847132968,-86.42037758536223
109.75482699848558,-86.67580733798235
110.03710955163146,-86.92842694299286
110.32190414471435,-87.17821113864377
110.60918229851227,-87.42513494672369
110.89891528544923,-87.66917367505755
111.19107413246799,-87.9103029199759
111.48562962392731,-88.14849856875519
111.7825523045235,-88.38373680202902
112.08181248223595,-88.61599409617011
112.38338023129624,-88.8452472256426
112.6872253951808,-89.07147326532456
112.99331758962644,-89.29464959280057
113.30162620566878,-89.51475389062384
113.61212041270315,-89.73176414854802
113.92476916156758,-89.94565866572816
114.23954118764775,-90.15641605289079
114.55640501400333,-90.36401523447282
114.87532895451575,-90.56843545072907
115.19628111705673,-90.76965625980829
115.51922940667747,-90.96765753979724
115.84414152881813,-91.16241949073294
116.17098499253726,-91.3539226365826
116.49972711376084,-91.54214782719119
116.83033501855071,-91.72707624019652
117.1627756463919,-91.9086893829114
117.49701575349867,-92.0869690941729
117.83302191613882,-92.26189754615845
118.17076053397611,-92.43345724616864
118.51019783343018,-92.60163103837642
119.40625033095571,-93.04557914534195
120.30230282848125,-93.48952725230747
121.19835532600678,-93.93347535927299
122.09440782353231,-94.37742346623851
122.99046032105784,-94.82137157320403
123.88651281858337,-95.26531968016955
124.7825653161089,-95.70926778713508
125.67861781363443,-96.1532158941006
126.57467031115996,-96.59716400106612
127.4707228086855,-97.04111210803164
128.36677530621103,-97.48506021499716
129.26282780373654,-97.92900832196268
130.15888030126206,-98.3729564289282
131.05493279878758,-98.81690453589373
131.39267141662486,-98.98846423590392
131.72867757926502,-99.16339268788947
132.06291768637178,-99.34167239915097
132.39535831421298,-99.52328554186585
132.72596621900286,-99.70821395487118
133.05470834022645,-99.89643914547977
133.38155180394557,-100.08794229132943
133.70646392608623,-100.28270424226513
134.02941221570697,-100.48070552225408
134.35036437824795,-100.6819263313333
134.66928831876035,-100.88634654758955
134.98615214511594,-101.09394572917158
135.3009241711961,-101.30470311633421
135.61357292006053,-101.51859763351435
135.9240671270949,-101.73560789143853
136.23237574313725,-101.9557121892618
136.53846793758288,-102.17888851673781
136.84231310146745,-102.40511455641978
137.14388085052775,-102.63436768589226
137.44314102824018,-102.86662498003335
137.74006370883637,-103.10186321330718
138.03461920029568,-103.34005886208647
138.32677804731443,-103.58118810700482
138.6165110342514,-103.82522683533868
138.90378918804933,-104.0721506434186
139.18858378113222,-104.32193483906951
139.4708663342781,-104.57455444408002
139.7506086194669,-104.82998419670014
140.0277826627032,-105.08819855416746
140.30236074681366,-105.34917169526142
140.5743154142187,-105.61287752288538
140.84361946967817,-105.87928966667634
141.110245983011,-106.14838148564192
141.374168291788,-106.42012607082448
141.63536000399824,-106.69449624799194
141.89379500068816,-106.97146458035523
142.14944743857345,-107.25100337131192
142.40229175262337,-107.53308466721587
142.6523026586172,-107.81768026017255
142.8994551556727,-108.10476169085982
143.14372452874613,-108.39430025137385
143.38508635110372,-108.68626698809987
143.6235164867644,-108.98063270460752
143.85899109291327,-109.27736796457043
144.09148662228594,-109.57644309470992
144.32097982552324,-109.87782818776216
144.54744775349607,-110.18149310546903
144.77086775960035,-110.4874074815918
144.99121750202167,-110.7955407249478
145.20847494596939,-111.10586202246945
145.42261836588017,-111.41834034228562
145.6336263475905,-111.73294443682471
145.84147779047802,-112.04964284593943
146.04615190957165,-112.3684039000528
146.24762823763007,-112.68919572332503
146.44588662718834,-113.01198623684112
146.64090725257273,-113.33674316181873
146.8326706118832,-113.66343402283597
147.02115752894366,-113.99202615107899
147.20634915521944,-114.32248668760877
147.38822697170227,-114.65478258664706
147.56677279076203,-114.98888061888087
147.74196875796562,-115.32474737478539
147.91379735386232,-115.6623492679649
148.08224139573574,-116.00165253851144
148.24728403932204,-116.34262325638069
148.4089087804944,-116.68522732478502
148.56709945691338,-117.02943048360306
148.72184024964318,-117.37519831280581
148.87311568473348,-117.72249623589845
149.02091063476684,-118.0712895233781
149.1652103203714,-118.42154329620666
149.30600031169885,-118.77322252929875
149.4432665298674,-119.12629205502411
149.5769952483696,-119.4807165667244
149.93001464958894,-120.41633256827778
150.28303405080828,-121.35194856983117
150.63605345202762,-122.28756457138455
150.98907285324697,-123.22318057293793
151.3420922544663,-124.15879657449132
151.69511165568565,-125.0944125760447
152.048131056905,-126.03002857759809
152.40115045812433,-126.96564457915147
152.75416985934368,-127.90126058070486
153.10718926056302,-128.83687658225824
153.46020866178236,-129.77249258381164
153.8132280630017,-130.70810858536504
154.16624746422104,-131.64372458691844
154.5192668654404,-132.57934058847184
154.87228626665973,-133.51495659002524
155.22530566787907,-134.45057259157863
155.5783250690984,-135.38618859313203
155.70297822750322,-135.7068154167261
155.83083136810043,-136.02617969830396
155.96187170568257,-136.3442495017036
156.09608613632506,-136.6609930202097
156.23346123869666,-136.9763785797344
156.37398327540163,-137.29037464198453
156.5176381943534,-137.60294980761557
156.66441163017979,-137.91407281937143
156.81428890565954,-138.22371256521018
156.96725503318999,-138.5318380814153
157.12329471628584,-138.83841855569187
157.28239235110883,-139.14342333024803
157.44453202802805,-139.44682190486043
157.60969753321095,-139.7485839399245
157.77787235024462,-140.04867925948813
157.9490396617875,-140.3470778542695
158.1231823512511,-140.64374988465775
158.30028300451156,-140.9386656836971
158.48032391165117,-141.23179576005344
158.66328706872923,-141.52311080096337
158.8491541795825,-141.81258167516555
159.03790665765482,-142.1001794358138
159.22952562785562,-142.38587532337172
159.42399192844758,-142.66964076848862
159.6212861129627,-142.95144739485647
159.82138845214695,-143.23126702204746
160.02427893593315,-143.50907166833207
160.229937275442,-143.78483355347717
160.43834290501096,-144.05852510152403
160.64947498425067,-144.33011894354593
160.86331240012922,-144.599587920385
161.0798337690832,-144.86690508536813
161.29901743915613,-145.13204370700157
161.52084149216367,-145.39497727164408
161.74528374588536,-145.65567948615833
161.97232175628287,-145.91412428054014
162.20193281974437,-146.1702858105254
162.43409397535484,-146.42413846017462
162.6687820071922,-146.67565684443434
162.90597344664883,-146.92481581167576
163.14564457477843,-147.17159044620976
163.38777142466793,-147.41595607077855
163.6323297838341,-147.6578882490233
163.87929519664485,-147.89736278792782
164.1286429667647,-148.13435574023777
164.3803481596244,-148.3688434068554
165.1120370284982,-149.05048216687874
165.84372589737202,-149.73212092690207
166.57541476624584,-150.4137596869254
167.30710363511966,-151.09539844694874
168.03879250399348,-151.77703720697207
168.7704813728673,-152.4586759669954
169.5021702417411,-153.14031472701873
170.23385911061493,-153.82195348704207
170.96554797948875,-154.5035922470654
171.69723684836256,-155.18523100708873
172.42892571723638,-155.86686976711206
173.1606145861102,-156.5485085271354
173.89230345498402,-157.23014728715873
174.62399232385783,-157.91178604718206
175.35568119273165,-158.5934248072054
176.08737006160547,-159.27506356722873
176.8190589304793,-159.95670232725206
177.5507477993531,-160.6383410872754
178.28243666822692,-161.31997984729873
179.01412553710074,-162.00161860732206
179.26347330722058,-162.238611559632
179.51043872003132,-162.47808609853652
179.7549970791975,-162.72001827678127
179.997123929087,-162.96438390135006
180.2367950572166,-163.21115853588407
180.47398649667323,-163.46031750312548
180.70867452851058,-163.7118358873852
180.94083568412105,-163.96568853703442
181.17044674758256,-164.2218500670197
181.39748475798007,-164.4802948614015
181.62192701170176,-164.74099707591574
181.8437510647093,-165.00393064055825
182.06293473478223,-165.2690692621917
182.2794561037362,-165.53638642717482
182.49329351961475,-165.8058554040139
182.70442559885447,-166.0774492460358
182.9128312284234,-166.35114079408265
183.11848956793227,-166.62690267922775
183.32138005171848,-166.90470732551236
183.52148239090272,-167.18452695270335
183.71877657541785,-167.4663335790712
183.9132428760098,-167.7500990241881
184.1048618462106,-168.03579491174602
184.2936143242829,-168.32339267239428
184.4794814351362,-168.61286354659646
184.66244459221426,-168.90417858750638
184.84248549935387,-169.1973086638627
185.01958615261432,-169.49222446290207
185.19372884207792,-169.78889649329034
185.3648961536208,-170.0872950880717
185.53307097065448,-170.38739040763534
185.69823647583738,-170.6891524426994
185.8603761527566,-170.9925510173118
186.01947378757959,-171.29755579186795
186.17551347067544,-171.60413626614454
186.3284795982059,-171.91226178234965
186.47835687368564,-172.2219015281884
186.62513030951203,-172.53302453994425
186.7687852284638,-172.8455997055753
186.90930726516876,-173.15959576782544
187.04668236754037,-173.47498132735012
187.18089679818286,-173.79172484585624
187.311937135765,-174.10979464925586
187.4397902763622,-174.42915893083372
187.564443434767,-174.7497857544278
187.68588414576743,-175.0716430576229
188.03890354698677,-176.0072590591763
188.39192294820612,-176.9428750607297
188.74494234942546,-177.8784910622831
189.0979617506448,-178.8141070638365
189.45098115186414,-179.7497230653899
189.80400055308348,-180.6853390669433
190.15701995430283,-181.6209550684967
190.51003935552217,-182.5565710700501
190.8630587567415,-183.4921870716035
191.21607815796085,-184.4278030731569
191.5690975591802,-185.3634190747103
191.92211696039953,-186.2990350762637
192.27513636161888,-187.2346510778171
192.62815576283822,-188.1702670793705
192.98117516405756,-189.1058830809239
193.3341945652769,-190.0414990824773
193.68721396649624,-190.9771150840307
194.0402333677156,-191.91273108558408
194.39325276893493,-192.84834708713748
194.74627217015427,-193.78396308869088
195.0992915713736,-194.71957909024428
195.45231097259295,-195.65519509179768
195.8053303738123,-196.59081109335108
196.15834977503164,-197.52642709490448
196.51136917625098,-198.46204309645788
196.86438857747032,-199.39765909801127
197.21740797868966,-200.33327509956467
197.570427379909,-201.26889110111807
197.92344678112835,-202.20450710267147
198.2764661823477,-203.14012310422487
198.35639672813616,-203.35855363888115
198.43413900848898,-203.57777254423792
198.50968524924292,-203.7977578985873
198.58302789583684,-204.0184877035772
198.6541596140672,-204.23993988641104
198.72307329082147,-204.46209230205508
198.7897620347894,-204.6849227354529
198.85421917715215,-204.90840890374682
198.9164382722492,-205.13252845850627
198.9764130982229,-205.35725898796255
199.03413765764063,-205.58257801924998
199.08960617809456,-205.8084630206532
199.14281311277884,-206.03489140386029
199.19375314104437,-206.26184052622162
199.24242116893078,-206.4892876930141
199.2888123296758,-206.71721015971056
199.33292198420204,-206.9455851342543
199.3747457215808,-207.17438977933813
199.4142793594732,-207.40360121468825
199.45151894454838,-207.63319651935214
199.48646075287888,-207.86315273399063
199.519101290313,-208.0934468631739
199.54943729282417,-208.32405587768096
199.57746572683743,-208.5549567168025
199.60318378953272,-208.78612629064708
199.62658890912522,-209.0175414824499
199.64767874512248,-209.24917915088463
199.66645118855845,-209.48101613237748
199.68290436220445,-209.71302924342348
199.69703662075682,-209.94519528290488
199.70884655100147,-210.17749103441122
199.71833297195525,-210.4098932685609
199.72549493498394,-210.64237874532418
199.73033172389722,-210.87492421634713
199.73284285502024,-211.1075064272764
199.73302807724195,-211.34010212008477
199.7308873720403,-211.57268803539674
199.72642095348405,-211.80524091481465
199.7196292682113,-212.0377375032443
199.7105129953849,-212.27015455122063
199.69907304662456,-212.5024688172325
199.68531056591564,-212.73465707004692
199.66922692949473,-212.96669609103208
199.65082374571205,-213.19856267647927
199.63010285487064,-213.43023363992313
199.60706632904234,-213.6616858144604
199.58171647186055,-213.89289605506653
199.55405581828984,-214.12384124091008
199.5240871343725,-214.35449827766496
199.491813416952,-214.5848440998197
199.45723789337313,-214.814855672984
199.42036402115946,-215.04450999619226
199.3811954876675,-215.27378410420354
199.33973620971793,-215.50265506979807
199.295990333204,-215.73110000607002
199.24996223267692,-215.95909606871618
199.20165651090838,-216.18662045832022
199.1510779984303,-216.41365042263283
199.0982317530518,-216.64016325884674
199.04312305935335,-216.8661363158671
198.9857574281584,-217.0915469965765
198.92614059598228,-217.31637276009474
198.8642785244585,-217.5405911240328
198.80017739974272,-217.76417966674114
198.5245871529182,-218.72545486971643
198.24899690609368,-219.68673007269172
197.97340665926916,-220.648005275667
197.69781641244464,-221.6092804786423
197.42222616562012,-222.57055568161758
197.1466359187956,-223.53183088459286
196.87104567197107,-224.49310608756815
196.59545542514655,-225.45438129054344
196.31986517832203,-226.41565649351872
196.0442749314975,-227.376931696494
195.768684684673,-228.3382068994693
195.49309443784847,-229.29948210244459
195.21750419102395,-230.26075730541987
194.94191394419943,-231.22203250839516
194.6663236973749,-232.18330771137045
194.39073345055039,-233.14458291434573
194.11514320372586,-234.10585811732102
193.83955295690134,-235.0671333202963
193.77916182927405,-235.28602026506613
193.72096255414468,-235.50550016679105
193.66496095139226,-235.7255510776638
193.6111626211304,-235.94615099277667
193.55957294314732,-236.16727785232197
193.5101970763678,-236.38890954379804
193.4630399583374,-236.6110239042204
193.41810630472855,-236.83359872233808
193.37540060886926,-237.0566117408548
193.33492714129346,-237.28004065865454
193.2966899493142,-237.5038631330317
193.26069285661885,-237.72805678192535
193.22693946288663,-237.95259918615744
193.1954331434288,-238.17746789167467
193.16617704885107,-238.40264041179387
193.13917410473852,-238.62809422945065
193.11442701136303,-238.85380679945115
193.09193824341332,-239.07975555072645
193.07171004974745,-239.30591788858973
193.05374445316795,-239.53227119699565
193.0380432502195,-239.75879284080202
193.02460801100926,-239.9854601680332
193.01344007905,-240.21225051214537
193.00454057112563,-240.43914119429311
192.9979103771795,-240.6661095255973
192.99355016022548,-240.8931328094139
192.99146035628164,-241.1201883436038
192.99164117432662,-241.34725342280268
192.99409259627876,-241.57430534069192
192.99881437699793,-241.8013213922689
193.00580604430996,-242.02827887611767
193.01506689905398,-242.25515509667898
193.02659601515222,-242.4819273665198
193.04039223970267,-242.70857300860217
193.0564541930944,-242.93506935855072
193.0747802691454,-243.1613937669192
193.0953686352634,-243.38752360145537
193.11821723262892,-243.61343624936424
193.14332377640125,-243.83910911956926
193.17068575594695,-244.06451964497148
193.20030043509087,-244.2896452847062
193.23216485238976,-244.51446352639707
193.26627582142845,-244.73895188840723
193.30262993113845,-244.96308792208757
193.3412235461391,-245.18684921402152
193.38205280710108,-245.41021338826633
193.4251136311323,-245.63315810859072
193.4704017121862,-245.85566108070844
193.51791252149246,-246.07770005450772
193.56764130800974,-246.29925282627616
193.61958309890082,-246.52029724092125
193.67373270002992,-246.74081119418574
193.730084696482,-246.96077263485805
193.78863345310444,-247.18015956697738
193.8493731150703,-247.39895005203337
193.91229760846406,-247.61712221115985
193.97740064088876,-247.83465422732272
194.04467570209545,-248.0515243475016
194.11411606463406,-248.26771088486524
194.1857147845262,-248.48319222094003
194.25946470195956,-248.69794680777193
194.33535844200384,-248.91195317008123
194.41338841534827,-249.12518990741003
194.49354681906055,-249.3376356962623
194.57582563736713,-249.5492692922362
194.6602166424547,-249.7600695321485
194.74671139529315,-249.97001533615082
194.8353012464792,-250.17908570983778
194.92597733710159,-250.3872597463462
195.01873059962682,-250.59451662844592
195.11355175880593,-250.80083563062144
195.210431332602,-251.00619612114446
195.30935963313843,-251.21057756413708
195.41032676766756,-251.41395952162532
195.51332263956007,-251.6163216555829
195.61833694931465,-251.81764372996508
195.7253591955878,-252.01790561273216
195.83437867624409,-252.2170872778628
195.9453844894263,-252.4151688073564
196.0583655346456,-252.6121303932251
196.17331051389164,-252.80795233947447
196.29020793276229,-253.00261506407307
196.40904610161306,-253.19609910091066
196.5298131367261,-253.38838510174477
196.6524969614985,-253.57945383813558
196.7770853076501,-253.76928620336864
196.90356571645006,-253.95786321436563
197.0319255399629,-254.1451660135826
197.16215194231324,-254.33117587089575
197.29423190096938,-254.5158741854743
197.4281522080455,-254.69924248764076
197.5638994716225,-254.88126244071768
197.70146011708715,-255.06191584286145
197.84082038848953,-255.2411846288824
197.98196634991862,-255.41905087205132
198.12488388689593,-255.5954967858921
198.26955870778684,-255.7705047259604
198.4159763452298,-255.94405719160807
198.56412215758314,-256.11613682773316
198.71398133038903,-256.28672642651543
199.373964476274,-257.0380068316557
200.033947622159,-257.789287236796
200.69393076804397,-258.54056764193626
201.35391391392895,-259.29184804707654
202.01389705981393,-260.0431284522168
202.6738802056989,-260.7944088573571
202.82202601805224,-260.9664884934822
202.9684436554952,-261.14004095912986
203.11311847638612,-261.3150488991982
203.25603601336343,-261.49149481303897
203.39718197479252,-261.6693610562079
203.5365422461949,-261.84862984222883
203.67410289165954,-262.0292832443726
203.80985015523655,-262.2113031974495
203.94377046231267,-262.394671499616
204.0758504209688,-262.57936981419454
204.20607682331914,-262.7653796715077
204.334436646832,-262.95268247072465
204.46091705563194,-263.14125948172165
204.58550540178354,-263.33109184695473
204.70818922655596,-263.5221605833455
204.828956261669,-263.7144465841796
204.94779443051976,-263.90793062101716
205.0646918493904,-264.10259334561573
205.17963682863646,-264.2984152918651
205.29261787385576,-264.49537687773386
205.40362368703796,-264.69345840722747
205.51264316769425,-264.89264007235806
205.6196654139674,-265.09290195512517
205.72467972372198,-265.29422402950735
205.8276755956145,-265.49658616346494
205.92864273014362,-265.6999681209532
206.02757103068004,-265.9043495639458
206.12445060447612,-266.10971005446885
206.21927176365523,-266.31602905664437
206.31202502618046,-266.5232859387441
206.40270111680286,-266.7314599752525
206.4912909679889,-266.94053034893943
206.57778572082734,-267.1504761529418
206.66217672591492,-267.36127639285405
206.7444555442215,-267.572909988828
206.82461394793378,-267.78535577768025
206.9026439212782,-267.9985925150091
206.9785376613225,-268.2125988773184
207.05228757875585,-268.4273534641503
207.123886298648,-268.6428348002251
207.1933266611866,-268.85902133758873
207.2606017223933,-269.0758914577676
207.325704754818,-269.2934234739305
207.38862924821174,-269.51159563305697
207.4493689101776,-269.73038611811296
207.50791766680004,-269.9497730502323
207.56426966325213,-270.1697344909046
207.61841926438123,-270.39024844416906
207.6703610552723,-270.6112928588142
207.7200898417896,-270.83284563058265
207.76760065109585,-271.0548846043819
207.81288873214976,-271.2773875764997
207.85594955618097,-271.50033229682407
207.89677881714294,-271.7236964710689
207.9353724321436,-271.94745776300283
207.9717265418536,-272.17159379668317
208.0058375108923,-272.39608215869333
208.03770192819118,-272.6209004003842
208.0673166073351,-272.84602604011894
208.0946785868808,-273.0714365655212
208.11978513065313,-273.2971094357262
208.14263372801864,-273.52302208363506
208.16322209413664,-273.7491519181712
208.18154817018765,-273.9754763265397
208.19761012357938,-274.20197267648825
208.21140634812983,-274.4286183185706
208.22293546422807,-274.6553905884114
208.2321963189721,-274.8822668089727
208.23918798628412,-275.10922429282147
208.2439097670033,-275.33624034439845
208.24636118895543,-275.5632922622877
208.24654200700041,-275.7903573414866
208.24445220305657,-276.0174128756764
208.24009198610256,-276.24443615949303
208.23346179215642,-276.4714044907972
208.22456228423204,-276.698295172945
208.2133943522728,-276.9250855170572
208.19995911306256,-277.1517528442884
208.1842579101141,-277.3782744880948
208.1662923135346,-277.6046277965007
208.14606411986873,-277.830790134364
208.12357535191902,-278.05673888563933
208.09882825854353,-278.28245145563983
208.07182531443098,-278.5079052732966
208.04256921985325,-278.7330777934158
208.01106290039542,-278.95794649893304
207.9773095066632,-279.1824889031651
207.94131241396784,-279.4066825520588
207.9030752219886,-279.6305050264359
207.8626017544128,-279.8539339442356
207.8198960585535,-280.07694696275234
207.77496240494466,-280.29952178087007
207.72780528691425,-280.52163614129245
207.67842942013473,-280.7432678327685
207.62683974215165,-280.96439469231376
207.5730414118898,-281.18499460742663
207.51703980913737,-281.4050455182994
207.458840534008,-281.6245254200243
207.3984494063807,-281.8434123647942
207.3358724653179,-282.06168446409686
207.06028221849337,-283.02295966707214
206.78469197166885,-283.98423487004743
206.50910172484433,-284.9455100730227
206.2335114780198,-285.906785275998
205.9579212311953,-286.8680604789733
205.68233098437076,-287.8293356819486
205.40674073754624,-288.79061088492386
205.13115049072172,-289.75188608789915
204.8555602438972,-290.71316129087444
204.57996999707268,-291.6744364938497
204.30437975024816,-292.635711696825
204.02878950342364,-293.5969868998003
203.75319925659912,-294.5582621027756
203.4776090097746,-295.5195373057509
203.20201876295008,-296.48081250872616
202.92642851612555,-297.44208771170145
202.65083826930103,-298.40336291467673
202.3752480224765,-299.364638117652
202.099657775652,-300.3259133206273
202.0180986033728,-300.6000196440193
201.9338024914685,-300.87329668407966
201.84677786948,-301.1457171133321
201.757033439797,-301.4172536899608
201.66457817678767,-301.68787926053426
201.5694213259013,-301.957566762721
201.47157240274362,-302.22628922799555
201.37104119212543,-302.49401978433525
201.26783774708403,-302.7607316589077
201.1619723878779,-303.02639818074755
201.05345570095477,-303.2909927834241
200.9422985378929,-303.55448900769755
200.82851201431595,-303.81686050416505
200.71210750878146,-304.07808103589565
